serviceId;providerId;name;category;lat;lng;city;address;description;galleryUrls;priceFrom;ratingAverage;amenities;
s874;u003;Nha Trang Private Car to Da Lat (Luxury 9 Seater Premium Round Trip);Car;122.333;1.091.966;Nha Trang;City Center;Xe Limousine/VIP Van 9 chỗ khứ hồi đi Đà Lạt (Cao cấp).;https://cdn.example.com/cars/s874/1.jpg;6500000;4.9;"Xe Limousine;Ghế VIP;Chờ đợi";
s875;u004;Phu Quoc Southern Island Boat Trip (9 Seater Luxury);Tour;102.241;1.039.575;Phú Quốc;An Thoi Port;Tour cano khám phá các đảo phía Nam (tối đa 9 người) sang trọng.;https://cdn.example.com/tours/s875/1.jpg;15000000;5.0;"Cano 9 chỗ sang trọng;Thiết bị lặn;Buffet";
s876;u005;HCMC Private Car to Mekong Delta (Cai Be Luxury 7 Seater Premium Round Trip);Tour;107.500;1.066.667;TP.HCM;District 1;Tour riêng cao cấp đi Cái Bè (Tiền Giang) bằng xe 7 chỗ khứ hồi (Cao cấp).;https://cdn.example.com/tours/s876/1.jpg;7000000;4.9;"Xe 7 chỗ;Hướng dẫn;Ăn trưa cao cấp";
s877;u006;Da Nang Airport to Hue Private Car (Luxury 7 Seater Premium Round Trip);Car;160.645;1.082.177;Đà Nẵng;Da Nang Airport;Xe Limousine/VIP Van 7 chỗ khứ hồi đi Huế (Cao cấp).;https://cdn.example.com/cars/s877/1.jpg;4000000;4.9;"Xe Limousine;Ghế VIP;Chờ đợi";
s878;u007;Da Lat Golden Stream & Pine Forest Jeep Tour (Luxury 7 Seater Premium);Tour;119.404;1.084.452;Đà Lạt;Lac Duong Dist;Tour xe Jeep cao cấp 7 chỗ khám phá Hồ Suối Vàng và Rừng thông.;https://cdn.example.com/tours/s878/1.jpg;2500000;4.9;"Xe Jeep mới;Hướng dẫn;Đồ uống";
s879;u008;Sapa Trekking to Giang Ta Chai Village (Shared 2D1N Luxury);Tour;223.392;1.038.580;Sapa;Sapa Town Center;Trekking và ngủ homestay tại bản Giàng Tả Chải (tour ghép 2 ngày) sang trọng.;https://cdn.example.com/tours/s879/1.jpg;3500000;4.9;"Homestay sang trọng;Ăn uống;Trekking";
s880;u009;Mui Ne White Sand Dunes Jeep Tour (Luxury 7 Seater Premium);Tour;109.333;1.082.833;Phan Thiết;White Sand Dunes;Tour xe Jeep cao cấp 7 chỗ ngắm bình minh trên Đồi Cát Trắng.;https://cdn.example.com/tours/s880/1.jpg;1200000;4.9;"Xe Jeep mới;Nước suối;Chụp ảnh";
s881;u010;Hue Private Car to Thuan An Beach (VIP Van 9 Seater);Car;164.674;1.075.851;Huế;City Center;Xe Van VIP 9 chỗ đi Biển Thuận An.;https://cdn.example.com/cars/s881/1.jpg;1000000;4.7;"Xe Van VIP;Ghế VIP";
s882;u001;Ha Long Bay Legend Halong Cruise 3D2N (Luxury);Tour;209.100;1.072.000;Hạ Long;Tuan Chau Harbour;Du thuyền 5 sao, hải trình Vịnh Hạ Long, có lớp học nấu ăn sang trọng.;https://cdn.example.com/tours/s882/1.jpg;8000000;4.9;"Cabin sang trọng;Bữa ăn cao cấp;Nấu ăn";
s883;u002;Hanoi Private Car to Hai Phong (VIP Van 9 Seater Round Trip);Car;210.333;1.058.500;Hà Nội;Old Quarter;Xe Van VIP 9 chỗ khứ hồi đi Hải Phòng.;https://cdn.example.com/cars/s883/1.jpg;3500000;4.8;"Xe Van VIP;Ghế VIP;Chờ đợi";
s884;u003;Nha Trang Private Car to Cam Ranh Airport (Luxury 9 Seater Premium);Car;122.333;1.091.966;Nha Trang;City Center;Xe Limousine/VIP Van 9 chỗ từ Nha Trang đi Sân bay Cam Ranh (Cao cấp).;https://cdn.example.com/cars/s884/1.jpg;1500000;4.9;"Xe Limousine;Ghế VIP";
s885;u004;Phu Quoc Southern Island Boat Trip (9 Seater Luxury);Tour;102.241;1.039.575;Phú Quốc;An Thoi Port;Tour cano khám phá các đảo phía Nam (tối đa 9 người) sang trọng.;https://cdn.example.com/tours/s885/1.jpg;15000000;5.0;"Cano 9 chỗ sang trọng;Thiết bị lặn;Buffet";
s886;u005;HCMC Private Car to Vung Tau (Luxury 9 Seater Premium);Car;107.500;1.066.667;TP.HCM;District 1;Xe Limousine/VIP Van 9 chỗ từ TP.HCM đi Vũng Tàu (Cao cấp).;https://cdn.example.com/cars/s886/1.jpg;3500000;4.9;"Xe Limousine;Ghế VIP";
s887;u006;Da Nang to Hoi An Private Car (Luxury 7 Seater Premium);Car;160.645;1.082.177;Đà Nẵng;City Center;Xe Limousine/VIP Van 7 chỗ từ Đà Nẵng đi Hội An (Cao cấp).;https://cdn.example.com/cars/s887/1.jpg;1000000;4.9;"Xe Limousine;Ghế VIP";
s888;u007;Da Lat Golden Stream & Pine Forest Jeep Tour (Luxury 9 Seater Round Trip);Tour;119.404;1.084.452;Đà Lạt;Lac Duong Dist;Tour xe Jeep sang trọng 9 chỗ khứ hồi khám phá Hồ Suối Vàng và Rừng thông.;https://cdn.example.com/tours/s888/1.jpg;3500000;4.9;"Xe Jeep mới;Hướng dẫn;Đồ uống";
s889;u008;Sapa Trekking to Ta Phin Village (Shared 2D1N Luxury);Tour;223.392;1.038.580;Sapa;Sapa Town Center;Trekking và ngủ homestay tại bản Tả Phìn (tour ghép 2 ngày) sang trọng.;https://cdn.example.com/tours/s889/1.jpg;3500000;4.9;"Homestay sang trọng;Ăn uống;Trekking";
s890;u009;Mui Ne Red Sand Dunes Jeep Tour (Luxury 7 Seater Premium);Tour;109.333;1.082.833;Phan Thiết;Mui Ne Beach;Tour xe Jeep cao cấp 7 chỗ ngắm bình minh/hoàng hôn.;https://cdn.example.com/tours/s890/1.jpg;1200000;4.9;"Xe Jeep mới;Nước suối;Chụp ảnh";
s891;u010;Hue Private Car to Thien Mu Pagoda & Imperial Citadel (VIP Van 7 Seater);Tour;164.674;1.075.851;Huế;City Center;Tour xe Van VIP 7 chỗ tham quan Chùa Thiên Mụ và Đại Nội (nửa ngày).;https://cdn.example.com/tours/s891/1.jpg;1000000;4.7;"Xe Van VIP;Hướng dẫn";
s892;u001;Ha Long Bay Sea Life Cruise 3D2N (Premium);Tour;209.100;1.072.000;Hạ Long;Tuan Chau Harbour;Du thuyền 4 sao, hải trình Vịnh Hạ Long, có lớp học nấu ăn cao cấp.;https://cdn.example.com/tours/s892/1.jpg;6500000;4.8;"Cabin;Bữa ăn cao cấp;Nấu ăn";
s893;u002;Hanoi Private Car to Tam Coc (VIP Van 7 Seater Round Trip);Car;210.333;1.058.500;Hà Nội;Old Quarter;Xe Van VIP 7 chỗ khứ hồi đi Tam Cốc - Bích Động.;https://cdn.example.com/cars/s893/1.jpg;3000000;4.7;"Xe Van VIP;Ghế VIP;Chờ đợi";
s894;u003;Nha Trang Private Car to Da Lat (Luxury 9 Seater Premium Round Trip);Car;122.333;1.091.966;Nha Trang;City Center;Xe Limousine/VIP Van 9 chỗ khứ hồi đi Đà Lạt (Cao cấp).;https://cdn.example.com/cars/s894/1.jpg;6500000;4.9;"Xe Limousine;Ghế VIP;Chờ đợi";
s895;u004;Phu Quoc Southern Island Boat Trip (9 Seater Luxury);Tour;102.241;1.039.575;Phú Quốc;An Thoi Port;Tour cano khám phá các đảo phía Nam (tối đa 9 người) sang trọng.;https://cdn.example.com/tours/s895/1.jpg;15000000;5.0;"Cano 9 chỗ sang trọng;Thiết bị lặn;Buffet";
s896;u005;HCMC Private Car to Mekong Delta (Cai Be Luxury 7 Seater Premium Round Trip);Tour;107.500;1.066.667;TP.HCM;District 1;Tour riêng cao cấp đi Cái Bè (Tiền Giang) bằng xe 7 chỗ khứ hồi (Cao cấp).;https://cdn.example.com/tours/s896/1.jpg;7000000;4.9;"Xe 7 chỗ;Hướng dẫn;Ăn trưa cao cấp";
s897;u006;Da Nang Airport to Hue Private Car (Luxury 7 Seater Premium Round Trip);Car;160.645;1.082.177;Đà Nẵng;Da Nang Airport;Xe Limousine/VIP Van 7 chỗ khứ hồi đi Huế (Cao cấp).;https://cdn.example.com/cars/s897/1.jpg;4000000;4.9;"Xe Limousine;Ghế VIP;Chờ đợi";
s898;u007;Da Lat Golden Stream & Pine Forest Jeep Tour (Luxury 7 Seater Premium);Tour;119.404;1.084.452;Đà Lạt;Lac Duong Dist;Tour xe Jeep cao cấp 7 chỗ khám phá Hồ Suối Vàng và Rừng thông.;https://cdn.example.com/tours/s898/1.jpg;2500000;4.9;"Xe Jeep mới;Hướng dẫn;Đồ uống";
s899;u008;Sapa Trekking to Giang Ta Chai Village (Shared 2D1N Luxury);Tour;223.392;1.038.580;Sapa;Sapa Town Center;Trekking và ngủ homestay tại bản Giàng Tả Chải (tour ghép 2 ngày) sang trọng.;https://cdn.example.com/tours/s899/1.jpg;3500000;4.9;"Homestay sang trọng;Ăn uống;Trekking";
s900;u009;Mui Ne White Sand Dunes Jeep Tour (Luxury 7 Seater Premium);Tour;109.333;1.082.833;Phan Thiết;White Sand Dunes;Tour xe Jeep cao cấp 7 chỗ ngắm bình minh trên Đồi Cát Trắng.;https://cdn.example.com/tours/s900/1.jpg;1200000;4.9;"Xe Jeep mới;Nước suối;Chụp ảnh";
s901;u010;Hue Private Car to Thuan An Beach (VIP Van 9 Seater);Car;164.674;1.075.851;Huế;City Center;Xe Van VIP 9 chỗ đi Biển Thuận An.;https://cdn.example.com/cars/s901/1.jpg;1000000;4.7;"Xe Van VIP;Ghế VIP";
s902;u001;Ha Long Bay Legend Halong Cruise 3D2N (Luxury);Tour;209.100;1.072.000;Hạ Long;Tuan Chau Harbour;Du thuyền 5 sao, hải trình Vịnh Hạ Long, có lớp học nấu ăn sang trọng.;https://cdn.example.com/tours/s902/1.jpg;8000000;4.9;"Cabin sang trọng;Bữa ăn cao cấp;Nấu ăn";
s903;u002;Hanoi Private Car to Hai Phong (VIP Van 9 Seater Round Trip);Car;210.333;1.058.500;Hà Nội;Old Quarter;Xe Van VIP 9 chỗ khứ hồi đi Hải Phòng.;https://cdn.example.com/cars/s903/1.jpg;3500000;4.8;"Xe Van VIP;Ghế VIP;Chờ đợi";
s904;u003;Nha Trang Private Car to Cam Ranh Airport (Luxury 9 Seater Premium);Car;122.333;1.091.966;Nha Trang;City Center;Xe Limousine/VIP Van 9 chỗ từ Nha Trang đi Sân bay Cam Ranh (Cao cấp).;https://cdn.example.com/cars/s904/1.jpg;1500000;4.9;"Xe Limousine;Ghế VIP";
s905;u004;Phu Quoc Southern Island Boat Trip (9 Seater Luxury);Tour;102.241;1.039.575;Phú Quốc;An Thoi Port;Tour cano khám phá các đảo phía Nam (tối đa 9 người) sang trọng.;https://cdn.example.com/tours/s905/1.jpg;15000000;5.0;"Cano 9 chỗ sang trọng;Thiết bị lặn;Buffet";
s906;u005;HCMC Private Car to Vung Tau (Luxury 9 Seater Premium);Car;107.500;1.066.667;TP.HCM;District 1;Xe Limousine/VIP Van 9 chỗ từ TP.HCM đi Vũng Tàu (Cao cấp).;https://cdn.example.com/cars/s906/1.jpg;3500000;4.9;"Xe Limousine;Ghế VIP";
s907;u006;Da Nang to Hoi An Private Car (Luxury 7 Seater Premium);Car;160.645;1.082.177;Đà Nẵng;City Center;Xe Limousine/VIP Van 7 chỗ từ Đà Nẵng đi Hội An (Cao cấp).;https://cdn.example.com/cars/s907/1.jpg;1000000;4.9;"Xe Limousine;Ghế VIP";
s908;u007;Da Lat Golden Stream & Pine Forest Jeep Tour (Luxury 9 Seater Round Trip);Tour;119.404;1.084.452;Đà Lạt;Lac Duong Dist;Tour xe Jeep sang trọng 9 chỗ khứ hồi khám phá Hồ Suối Vàng và Rừng thông.;https://cdn.example.com/tours/s908/1.jpg;3500000;4.9;"Xe Jeep mới;Hướng dẫn;Đồ uống";
s909;u008;Sapa Trekking to Ta Phin Village (Shared 2D1N Luxury);Tour;223.392;1.038.580;Sapa;Sapa Town Center;Trekking và ngủ homestay tại bản Tả Phìn (tour ghép 2 ngày) sang trọng.;https://cdn.example.com/tours/s909/1.jpg;3500000;4.9;"Homestay sang trọng;Ăn uống;Trekking";
s910;u009;Mui Ne Red Sand Dunes Jeep Tour (Luxury 7 Seater Premium);Tour;109.333;1.082.833;Phan Thiết;Mui Ne Beach;Tour xe Jeep cao cấp 7 chỗ ngắm bình minh/hoàng hôn.;https://cdn.example.com/tours/s910/1.jpg;1200000;4.9;"Xe Jeep mới;Nước suối;Chụp ảnh";
s911;u010;Hue Private Car to Thien Mu Pagoda & Imperial Citadel (VIP Van 7 Seater);Tour;164.674;1.075.851;Huế;City Center;Tour xe Van VIP 7 chỗ tham quan Chùa Thiên Mụ và Đại Nội (nửa ngày).;https://cdn.example.com/tours/s911/1.jpg;1000000;4.7;"Xe Van VIP;Hướng dẫn";
s912;u001;Ha Long Bay Sea Life Cruise 3D2N (Premium);Tour;209.100;1.072.000;Hạ Long;Tuan Chau Harbour;Du thuyền 4 sao, hải trình Vịnh Hạ Long, có lớp học nấu ăn cao cấp.;https://cdn.example.com/tours/s912/1.jpg;6500000;4.8;"Cabin;Bữa ăn cao cấp;Nấu ăn";
s913;u002;Hanoi Private Car to Tam Coc (VIP Van 7 Seater Round Trip);Car;210.333;1.058.500;Hà Nội;Old Quarter;Xe Van VIP 7 chỗ khứ hồi đi Tam Cốc - Bích Động.;https://cdn.example.com/cars/s913/1.jpg;3000000;4.7;"Xe Van VIP;Ghế VIP;Chờ đợi";
s914;u003;Nha Trang Private Car to Da Lat (Luxury 9 Seater Premium Round Trip);Car;122.333;1.091.966;Nha Trang;City Center;Xe Limousine/VIP Van 9 chỗ khứ hồi đi Đà Lạt (Cao cấp).;https://cdn.example.com/cars/s914/1.jpg;6500000;4.9;"Xe Limousine;Ghế VIP;Chờ đợi";
s915;u004;Phu Quoc Southern Island Boat Trip (9 Seater Luxury);Tour;102.241;1.039.575;Phú Quốc;An Thoi Port;Tour cano khám phá các đảo phía Nam (tối đa 9 người) sang trọng.;https://cdn.example.com/tours/s915/1.jpg;15000000;5.0;"Cano 9 chỗ sang trọng;Thiết bị lặn;Buffet";
s916;u005;HCMC Private Car to Mekong Delta (Cai Be Luxury 7 Seater Premium Round Trip);Tour;107.500;1.066.667;TP.HCM;District 1;Tour riêng cao cấp đi Cái Bè (Tiền Giang) bằng xe 7 chỗ khứ hồi (Cao cấp).;https://cdn.example.com/tours/s916/1.jpg;7000000;4.9;"Xe 7 chỗ;Hướng dẫn;Ăn trưa cao cấp";
s917;u006;Da Nang Airport to Hue Private Car (Luxury 7 Seater Premium Round Trip);Car;160.645;1.082.177;Đà Nẵng;Da Nang Airport;Xe Limousine/VIP Van 7 chỗ khứ hồi đi Huế (Cao cấp).;https://cdn.example.com/cars/s917/1.jpg;4000000;4.9;"Xe Limousine;Ghế VIP;Chờ đợi";
s918;u007;Da Lat Golden Stream & Pine Forest Jeep Tour (Luxury 7 Seater Premium);Tour;119.404;1.084.452;Đà Lạt;Lac Duong Dist;Tour xe Jeep cao cấp 7 chỗ khám phá Hồ Suối Vàng và Rừng thông.;https://cdn.example.com/tours/s918/1.jpg;2500000;4.9;"Xe Jeep mới;Hướng dẫn;Đồ uống";
s919;u008;Sapa Trekking to Giang Ta Chai Village (Shared 2D1N Luxury);Tour;223.392;1.038.580;Sapa;Sapa Town Center;Trekking và ngủ homestay tại bản Giàng Tả Chải (tour ghép 2 ngày) sang trọng.;https://cdn.example.com/tours/s919/1.jpg;3500000;4.9;"Homestay sang trọng;Ăn uống;Trekking";
s920;u009;Mui Ne White Sand Dunes Jeep Tour (Luxury 7 Seater Premium);Tour;109.333;1.082.833;Phan Thiết;White Sand Dunes;Tour xe Jeep cao cấp 7 chỗ ngắm bình minh trên Đồi Cát Trắng.;https://cdn.example.com/tours/s920/1.jpg;1200000;4.9;"Xe Jeep mới;Nước suối;Chụp ảnh";
s921;u010;Hue Private Car to Thuan An Beach (VIP Van 9 Seater);Car;164.674;1.075.851;Huế;City Center;Xe Van VIP 9 chỗ đi Biển Thuận An.;https://cdn.example.com/cars/s921/1.jpg;1000000;4.7;"Xe Van VIP;Ghế VIP";
s922;u001;Ha Long Bay Legend Halong Cruise 3D2N (Luxury);Tour;209.100;1.072.000;Hạ Long;Tuan Chau Harbour;Du thuyền 5 sao, hải trình Vịnh Hạ Long, có lớp học nấu ăn sang trọng.;https://cdn.com/tours/s922/1.jpg;8000000;4.9;"Cabin sang trọng;Bữa ăn cao cấp;Nấu ăn";
s923;u002;Hanoi Private Car to Hai Phong (VIP Van 9 Seater Round Trip);Car;210.333;1.058.500;Hà Nội;Old Quarter;Xe Van VIP 9 chỗ khứ hồi đi Hải Phòng.;https://cdn.com/cars/s923/1.jpg;3500000;4.8;"Xe Van VIP;Ghế VIP;Chờ đợi";
s924;u003;Nha Trang Private Car to Cam Ranh Airport (Luxury 9 Seater Premium);Car;122.333;1.091.966;Nha Trang;City Center;Xe Limousine/VIP Van 9 chỗ từ Nha Trang đi Sân bay Cam Ranh (Cao cấp).;https://cdn.com/cars/s924/1.jpg;1500000;4.9;"Xe Limousine;Ghế VIP";
s925;u004;Phu Quoc Southern Island Boat Trip (9 Seater Luxury);Tour;102.241;1.039.575;Phú Quốc;An Thoi Port;Tour cano khám phá các đảo phía Nam (tối đa 9 người) sang trọng.;https://cdn.com/tours/s925/1.jpg;15000000;5.0;"Cano 9 chỗ sang trọng;Thiết bị lặn;Buffet";
s926;u005;HCMC Private Car to Vung Tau (Luxury 9 Seater Premium);Car;107.500;1.066.667;TP.HCM;District 1;Xe Limousine/VIP Van 9 chỗ từ TP.HCM đi Vũng Tàu (Cao cấp).;https://cdn.com/cars/s926/1.jpg;3500000;4.9;"Xe Limousine;Ghế VIP";
s927;u006;Da Nang to Hoi An Private Car (Luxury 7 Seater Premium);Car;160.645;1.082.177;Đà Nẵng;City Center;Xe Limousine/VIP Van 7 chỗ từ Đà Nẵng đi Hội An (Cao cấp).;https://cdn.com/cars/s927/1.jpg;1000000;4.9;"Xe Limousine;Ghế VIP";
s928;u007;Da Lat Golden Stream & Pine Forest Jeep Tour (Luxury 9 Seater Round Trip);Tour;119.404;1.084.452;Đà Lạt;Lac Duong Dist;Tour xe Jeep sang trọng 9 chỗ khứ hồi khám phá Hồ Suối Vàng và Rừng thông.;https://cdn.com/tours/s928/1.jpg;3500000;4.9;"Xe Jeep mới;Hướng dẫn;Đồ uống";
s929;u008;Sapa Trekking to Ta Phin Village (Shared 2D1N Luxury);Tour;223.392;1.038.580;Sapa;Sapa Town Center;Trekking và ngủ homestay tại bản Tả Phìn (tour ghép 2 ngày) sang trọng.;https://cdn.com/tours/s929/1.jpg;3500000;4.9;"Homestay sang trọng;Ăn uống;Trekking";
s930;u009;Mui Ne Red Sand Dunes Jeep Tour (Luxury 7 Seater Premium);Tour;109.333;1.082.833;Phan Thiết;Mui Ne Beach;Tour xe Jeep cao cấp 7 chỗ ngắm bình minh/hoàng hôn.;https://cdn.com/tours/s930/1.jpg;1200000;4.9;"Xe Jeep mới;Nước suối;Chụp ảnh";
s931;u010;Hue Private Car to Thien Mu Pagoda & Imperial Citadel (VIP Van 7 Seater);Tour;164.674;1.075.851;Huế;City Center;Tour xe Van VIP 7 chỗ tham quan Chùa Thiên Mụ và Đại Nội (nửa ngày).;https://cdn.com/tours/s931/1.jpg;1000000;4.7;"Xe Van VIP;Hướng dẫn";
s932;u001;Ha Long Bay Sea Life Cruise 3D2N (Premium);Tour;209.100;1.072.000;Hạ Long;Tuan Chau Harbour;Du thuyền 4 sao, hải trình Vịnh Hạ Long, có lớp học nấu ăn cao cấp.;https://cdn.com/tours/s932/1.jpg;6500000;4.8;"Cabin;Bữa ăn cao cấp;Nấu ăn";
s933;u002;Hanoi Private Car to Tam Coc (VIP Van 7 Seater Round Trip);Car;210.333;1.058.500;Hà Nội;Old Quarter;Xe Van VIP 7 chỗ khứ hồi đi Tam Cốc - Bích Động.;https://cdn.com/cars/s933/1.jpg;3000000;4.7;"Xe Van VIP;Ghế VIP;Chờ đợi";
s934;u003;Nha Trang Private Car to Da Lat (Luxury 9 Seater Premium Round Trip);Car;122.333;1.091.966;Nha Trang;City Center;Xe Limousine/VIP Van 9 chỗ khứ hồi đi Đà Lạt (Cao cấp).;https://cdn.com/cars/s934/1.jpg;6500000;4.9;"Xe Limousine;Ghế VIP;Chờ đợi";
s935;u004;Phu Quoc Southern Island Boat Trip (9 Seater Luxury);Tour;102.241;1.039.575;Phú Quốc;An Thoi Port;Tour cano khám phá các đảo phía Nam (tối đa 9 người) sang trọng.;https://cdn.com/tours/s935/1.jpg;15000000;5.0;"Cano 9 chỗ sang trọng;Thiết bị lặn;Buffet";
s936;u005;HCMC Private Car to Mekong Delta (Cai Be Luxury 7 Seater Premium Round Trip);Tour;107.500;1.066.667;TP.HCM;District 1;Tour riêng cao cấp đi Cái Bè (Tiền Giang) bằng xe 7 chỗ khứ hồi (Cao cấp).;https://cdn.com/tours/s936/1.jpg;7000000;4.9;"Xe 7 chỗ;Hướng dẫn;Ăn trưa cao cấp";
s937;u006;Da Nang Airport to Hue Private Car (Luxury 7 Seater Premium Round Trip);Car;160.645;1.082.177;Đà Nẵng;Da Nang Airport;Xe Limousine/VIP Van 7 chỗ khứ hồi đi Huế (Cao cấp).;https://cdn.com/cars/s937/1.jpg;4000000;4.9;"Xe Limousine;Ghế VIP;Chờ đợi";
s938;u007;Da Lat Golden Stream & Pine Forest Jeep Tour (Luxury 7 Seater Premium);Tour;119.404;1.084.452;Đà Lạt;Lac Duong Dist;Tour xe Jeep cao cấp 7 chỗ khám phá Hồ Suối Vàng và Rừng thông.;https://cdn.com/tours/s938/1.jpg;2500000;4.9;"Xe Jeep mới;Hướng dẫn;Đồ uống";
s939;u008;Sapa Trekking to Giang Ta Chai Village (Shared 2D1N Luxury);Tour;223.392;1.038.580;Sapa;Sapa Town Center;Trekking và ngủ homestay tại bản Giàng Tả Chải (tour ghép 2 ngày) sang trọng.;https://cdn.com/tours/s939/1.jpg;3500000;4.9;"Homestay sang trọng;Ăn uống;Trekking";
s940;u009;Mui Ne White Sand Dunes Jeep Tour (Luxury 7 Seater Premium);Tour;109.333;1.082.833;Phan Thiết;White Sand Dunes;Tour xe Jeep cao cấp 7 chỗ ngắm bình minh trên Đồi Cát Trắng.;https://cdn.com/tours/s940/1.jpg;1200000;4.9;"Xe Jeep mới;Nước suối;Chụp ảnh";
s941;u010;Hue Private Car to Thuan An Beach (VIP Van 9 Seater);Car;164.674;1.075.851;Huế;City Center;Xe Van VIP 9 chỗ đi Biển Thuận An.;https://cdn.com/cars/s941/1.jpg;1000000;4.7;"Xe Van VIP;Ghế VIP";
s942;u001;Ha Long Bay Legend Halong Cruise 3D2N (Luxury);Tour;209.100;1.072.000;Hạ Long;Tuan Chau Harbour;Du thuyền 5 sao, hải trình Vịnh Hạ Long, có lớp học nấu ăn sang trọng.;https://cdn.com/tours/s942/1.jpg;8000000;4.9;"Cabin sang trọng;Bữa ăn cao cấp;Nấu ăn";
s943;u002;Hanoi Private Car to Hai Phong (VIP Van 9 Seater Round Trip);Car;210.333;1.058.500;Hà Nội;Old Quarter;Xe Van VIP 9 chỗ khứ hồi đi Hải Phòng.;https://cdn.com/cars/s943/1.jpg;3500000;4.8;"Xe Van VIP;Ghế VIP;Chờ đợi";
s944;u003;Nha Trang Private Car to Cam Ranh Airport (Luxury 9 Seater Premium);Car;122.333;1.091.966;Nha Trang;City Center;Xe Limousine/VIP Van 9 chỗ từ Nha Trang đi Sân bay Cam Ranh (Cao cấp).;https://cdn.com/cars/s944/1.jpg;1500000;4.9;"Xe Limousine;Ghế VIP";
s945;u004;Phu Quoc Southern Island Boat Trip (9 Seater Luxury);Tour;102.241;1.039.575;Phú Quốc;An Thoi Port;Tour cano khám phá các đảo phía Nam (tối đa 9 người) sang trọng.;https://cdn.com/tours/s945/1.jpg;15000000;5.0;"Cano 9 chỗ sang trọng;Thiết bị lặn;Buffet";
s946;u005;HCMC Private Car to Vung Tau (Luxury 9 Seater Premium);Car;107.500;1.066.667;TP.HCM;District 1;Xe Limousine/VIP Van 9 chỗ từ TP.HCM đi Vũng Tàu (Cao cấp).;https://cdn.com/cars/s946/1.jpg;3500000;4.9;"Xe Limousine;Ghế VIP";
s947;u006;Da Nang to Hoi An Private Car (Luxury 7 Seater Premium);Car;160.645;1.082.177;Đà Nẵng;City Center;Xe Limousine/VIP Van 7 chỗ từ Đà Nẵng đi Hội An (Cao cấp).;https://cdn.com/cars/s947/1.jpg;1000000;4.9;"Xe Limousine;Ghế VIP";
s948;u007;Da Lat Golden Stream & Pine Forest Jeep Tour (Luxury 9 Seater Round Trip);Tour;119.404;1.084.452;Đà Lạt;Lac Duong Dist;Tour xe Jeep sang trọng 9 chỗ khứ hồi khám phá Hồ Suối Vàng và Rừng thông.;https://cdn.com/tours/s948/1.jpg;3500000;4.9;"Xe Jeep mới;Hướng dẫn;Đồ uống";
s949;u008;Sapa Trekking to Ta Phin Village (Shared 2D1N Luxury);Tour;223.392;1.038.580;Sapa;Sapa Town Center;Trekking và ngủ homestay tại bản Tả Phìn (tour ghép 2 ngày) sang trọng.;https://cdn.com/tours/s949/1.jpg;3500000;4.9;"Homestay sang trọng;Ăn uống;Trekking";
